train/actor_loss,time/episodes,train/n_updates,time/fps,time/total_timesteps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean
-502.22143363952637,9372,899968,26,900096,2600.212703704834,34211,2652.8625,0.0018832140971657787,96.0
,9376,,26,900096,,34211,2652.8625,,96.0
-500.44903469085693,9380,900736,26,900864,2682.734477996826,34240,2650.6748,0.0018832140971657787,96.0
,9384,,26,900864,,34240,2650.6748,,96.0
-497.7595615386963,9388,901504,26,901632,2603.0587615966797,34270,2645.72,0.0018832140971657787,96.0
,9392,,26,901632,,34270,2645.72,,96.0
-502.18018531799316,9396,902272,26,902400,2660.703254699707,34299,2644.8877,0.0018832140971657787,96.0
,9400,,26,902400,,34299,2644.8877,,96.0
-498.7015438079834,9404,903040,26,903168,2661.6746921539307,34328,2643.4954,0.0018832140971657787,96.0
,9408,,26,903168,,34328,2643.4954,,96.0
-501.9154806137085,9412,903808,26,903936,2644.3428535461426,34357,2642.3706,0.0018832140971657787,96.0
,9416,,26,903936,,34357,2642.3706,,96.0
-503.48731994628906,9420,904576,26,904704,2605.2017211914062,34386,2647.0178,0.0018832140971657787,96.0
,9424,,26,904704,,34386,2647.0178,,96.0
-504.65047454833984,9428,905344,26,905472,2732.26163482666,34415,2646.4734,0.0018832140971657787,96.0
,9432,,26,905472,,34415,2646.4734,,96.0
-501.2485761642456,9436,906112,26,906240,2728.602958679199,34444,2646.5632,0.0018832140971657787,96.0
,9440,,26,906240,,34444,2646.5632,,96.0
-501.58124351501465,9444,906880,26,907008,2679.7335815429688,34473,2644.635,0.0018832140971657787,96.0
,9448,,26,907008,,34473,2644.635,,96.0
-509.7104835510254,9452,907648,26,907776,2679.7574501037598,34502,2650.6995,0.0018832140971657787,96.0
,9456,,26,907776,,34502,2650.6995,,96.0
-499.7106704711914,9460,908416,26,908544,2759.919506072998,34532,2660.2793,0.0018832140971657787,96.0
,9464,,26,908544,,34532,2660.2793,,96.0
-497.0992736816406,9468,909184,26,909312,2669.1505908966064,34561,2656.7927,0.0018832140971657787,96.0
,9472,,26,909312,,34561,2656.7927,,96.0
-504.50277519226074,9476,909952,26,910080,2648.8079261779785,34590,2658.0684,0.0018832140971657787,96.0
,9480,,26,910080,,34590,2658.0684,,96.0
-500.29722785949707,9484,910720,26,910848,2697.812084197998,34619,2663.795,0.0018832140971657787,96.0
,9488,,26,910848,,34619,2663.795,,96.0
-500.9946279525757,9492,911488,26,911616,2699.947063446045,34648,2666.4482,0.0018832140971657787,96.0
,9496,,26,911616,,34648,2666.4482,,96.0
-500.6979284286499,9500,912256,26,912384,2576.9704399108887,34678,2670.327,0.0018832140971657787,96.0
,9504,,26,912384,,34678,2670.327,,96.0
-498.8997850418091,9508,913024,26,913152,2600.020309448242,34707,2673.0415,0.0018832140971657787,96.0
,9512,,26,913152,,34707,2673.0415,,96.0
-496.3447914123535,9516,913792,26,913920,2592.7720336914062,34737,2676.5884,0.0018832140971657787,96.0
,9520,,26,913920,,34737,2676.5884,,96.0
-500.0915184020996,9524,914560,26,914688,2725.888904571533,34767,2675.9634,0.0018832140971657787,96.0
,9528,,26,914688,,34767,2675.9634,,96.0
-504.04060077667236,9532,915328,26,915456,2666.631202697754,34796,2677.667,0.0018832140971657787,96.0
,9536,,26,915456,,34796,2677.667,,96.0
-501.743127822876,9540,916096,26,916224,2688.1401233673096,34825,2675.7493,0.0018832140971657787,96.0
,9544,,26,916224,,34825,2675.7493,,96.0
-501.7823257446289,9548,916864,26,916992,2641.0825519561768,34854,2665.9363,0.0018832140971657787,96.0
,9552,,26,916992,,34854,2665.9363,,96.0
-496.79230213165283,9556,917632,26,917760,2693.5556106567383,34884,2660.5847,0.0018832140971657787,96.0
,9560,,26,917760,,34884,2660.5847,,96.0
-499.52745056152344,9564,918400,26,918528,2608.113872528076,34913,2644.9734,0.0018832140971657787,96.0
,9568,,26,918528,,34913,2644.9734,,96.0
-498.3315782546997,9572,919168,26,919296,2689.1601276397705,34943,2641.8044,0.0018832140971657787,96.0
,9576,,26,919296,,34943,2641.8044,,96.0
-499.48720836639404,9580,919936,26,920064,2563.3439559936523,34972,2638.7407,0.0018832140971657787,96.0
,9584,,26,920064,,34972,2638.7407,,96.0
-499.47076416015625,9588,920704,26,920832,2704.2054176330566,35001,2636.522,0.0018832140971657787,96.0
,9592,,26,920832,,35001,2636.522,,96.0
-503.460862159729,9596,921472,26,921600,2625.118211746216,35030,2636.21,0.0018832140971657787,96.0
,9600,,26,921600,,35030,2636.21,,96.0
-496.4396619796753,9604,922240,26,922368,2653.406270980835,35059,2641.3096,0.0018832140971657787,96.0
,9608,,26,922368,,35059,2641.3096,,96.0
-496.4193353652954,9612,923008,26,923136,2593.6779823303223,35089,2640.6682,0.0018832140971657787,96.0
,9616,,26,923136,,35089,2640.6682,,96.0
-503.1654796600342,9620,923776,26,923904,2688.157039642334,35118,2634.275,0.0018832140971657787,96.0
,9624,,26,923904,,35118,2634.275,,96.0
-500.19618701934814,9628,924544,26,924672,2657.560583114624,35147,2639.2346,0.0018832140971657787,96.0
,9632,,26,924672,,35147,2639.2346,,96.0
-498.1309108734131,9636,925312,26,925440,2645.8211059570312,35176,2634.1287,0.0018832140971657787,96.0
,9640,,26,925440,,35176,2634.1287,,96.0
-499.07104873657227,9644,926080,26,926208,2732.902412414551,35205,2636.9382,0.0018832140971657787,96.0
,9648,,26,926208,,35205,2636.9382,,96.0
-499.16991806030273,9652,926848,26,926976,2678.881977081299,35234,2641.413,0.0018832140971657787,96.0
,9656,,26,926976,,35234,2641.413,,96.0
-501.81189918518066,9660,927616,26,927744,2665.620630264282,35263,2643.497,0.0018832140971657787,96.0
,9664,,26,927744,,35263,2643.497,,96.0
-498.73112964630127,9668,928384,26,928512,2622.776149749756,35292,2649.3345,0.0018832140971657787,96.0
,9672,,26,928512,,35292,2649.3345,,96.0
-492.38210582733154,9676,929152,26,929280,2746.222249984741,35322,2651.3606,0.0018832140971657787,96.0
,9680,,26,929280,,35322,2651.3606,,96.0
-500.7949857711792,9684,929920,26,930048,2727.631769180298,35351,2646.7698,0.0018832140971657787,96.0
,9688,,26,930048,,35351,2646.7698,,96.0
-500.252592086792,9692,930688,26,930816,2643.058204650879,35380,2640.9463,0.0018832140971657787,96.0
,9696,,26,930816,,35380,2640.9463,,96.0
-501.67705249786377,9700,931456,26,931584,2604.6376724243164,35410,2628.8574,0.0018832140971657787,96.0
,9704,,26,931584,,35410,2628.8574,,96.0
-496.6292791366577,9708,932224,26,932352,2650.824363708496,35439,2619.7893,0.0018832140971657787,96.0
,9712,,26,932352,,35439,2619.7893,,96.0
-501.11864280700684,9716,932992,26,933120,2684.2208003997803,35468,2616.593,0.0018832140971657787,96.0
,9720,,26,933120,,35468,2616.593,,96.0
-496.7362251281738,9724,933760,26,933888,2705.9274826049805,35497,2616.7256,0.0018832140971657787,96.0
,9728,,26,933888,,35497,2616.7256,,96.0
-502.00259494781494,9732,934528,26,934656,2735.435691833496,35526,2613.7368,0.0018832140971657787,96.0
,9736,,26,934656,,35526,2613.7368,,96.0
-501.44738006591797,9740,935296,26,935424,2720.7358169555664,35555,2615.9136,0.0018832140971657787,96.0
,9744,,26,935424,,35555,2615.9136,,96.0
-497.0134744644165,9748,936064,26,936192,2815.262134552002,35584,2620.1646,0.0018832140971657787,96.0
,9752,,26,936192,,35584,2620.1646,,96.0
-505.79412841796875,9756,936832,26,936960,2645.7176208496094,35613,2624.7202,0.0018832140971657787,96.0
,9760,,26,936960,,35613,2624.7202,,96.0
-498.35104179382324,9764,937600,26,937728,2610.9188385009766,35642,2625.559,0.0018832140971657787,96.0
,9768,,26,937728,,35642,2625.559,,96.0
-502.3172445297241,9772,938368,26,938496,2616.748863220215,35671,2628.6353,0.0018832140971657787,96.0
,9776,,26,938496,,35671,2628.6353,,96.0
-497.19311714172363,9780,939136,26,939264,2604.7854747772217,35700,2633.769,0.0018832140971657787,96.0
,9784,,26,939264,,35700,2633.769,,96.0
-497.2782163619995,9788,939904,26,940032,2614.8933277130127,35730,2637.0212,0.0018832140971657787,96.0
,9792,,26,940032,,35730,2637.0212,,96.0
-499.98917961120605,9796,940672,26,940800,2755.766555786133,35759,2637.551,0.0018832140971657787,96.0
,9800,,26,940800,,35759,2637.551,,96.0
-506.28177642822266,9804,941440,26,941568,2631.223653793335,35788,2631.9585,0.0018832140971657787,96.0
,9808,,26,941568,,35788,2631.9585,,96.0
-498.1035976409912,9812,942208,26,942336,2733.4935874938965,35817,2627.0632,0.0018832140971657787,96.0
,9816,,26,942336,,35817,2627.0632,,96.0
-504.55563163757324,9820,942976,26,943104,2675.7774391174316,35846,2630.4434,0.0018832140971657787,96.0
,9824,,26,943104,,35846,2630.4434,,96.0
-502.63231658935547,9828,943744,26,943872,2677.0975952148438,35876,2630.0278,0.0018832140971657787,96.0
,9832,,26,943872,,35876,2630.0278,,96.0
-503.7472867965698,9836,944512,26,944640,2687.039810180664,35905,2627.2512,0.0018832140971657787,96.0
,9840,,26,944640,,35905,2627.2512,,96.0
-502.13419342041016,9844,945280,26,945408,2627.1527709960938,35935,2624.538,0.0018832140971657787,96.0
,9848,,26,945408,,35935,2624.538,,96.0
-504.50864028930664,9852,946048,26,946176,2558.2096366882324,35964,2621.6252,0.0018832140971657787,96.0
,9856,,26,946176,,35964,2621.6252,,96.0
-502.83678245544434,9860,946816,26,946944,2612.9825325012207,35993,2620.214,0.0018832140971657787,96.0
,9864,,26,946944,,35993,2620.214,,96.0
-507.5336856842041,9868,947584,26,947712,2769.435859680176,36022,2620.5918,0.0018832140971657787,96.0
,9872,,26,947712,,36023,2620.5918,,96.0
-499.4060764312744,9876,948352,26,948480,2683.595111846924,36051,2620.6587,0.0018832140971657787,96.0
,9880,,26,948480,,36051,2620.6587,,96.0
-501.0485534667969,9884,949120,26,949248,2607.4061527252197,36080,2624.8877,0.0018832140971657787,96.0
,9888,,26,949248,,36080,2624.8877,,96.0
-504.9854545593262,9892,949888,26,950016,2507.3928508758545,36109,2629.9846,0.0018832140971657787,96.0
,9896,,26,950016,,36109,2629.9846,,96.0
-507.1807584762573,9900,950656,26,950784,2586.9279651641846,36138,2636.8154,0.0018832140971657787,96.0
,9904,,26,950784,,36138,2636.8154,,96.0
-500.2670707702637,9908,951424,26,951552,2683.5164794921875,36167,2641.3425,0.0018832140971657787,96.0
,9912,,26,951552,,36167,2641.3425,,96.0
-502.7520341873169,9916,952192,26,952320,2521.945827484131,36197,2647.0793,0.0018832140971657787,96.0
,9920,,26,952320,,36197,2647.0793,,96.0
-503.6747102737427,9924,952960,26,953088,2610.7213859558105,36226,2639.5046,0.0018832140971657787,96.0
,9928,,26,953088,,36226,2639.5046,,96.0
-505.94296741485596,9932,953728,26,953856,2609.790864944458,36255,2641.1353,0.0018832140971657787,96.0
,9936,,26,953856,,36255,2641.1353,,96.0
-503.174277305603,9940,954496,26,954624,2647.059242248535,36284,2629.4014,0.0018832140971657787,96.0
,9944,,26,954624,,36284,2629.4014,,96.0
-504.5370216369629,9948,955264,26,955392,2636.3173656463623,36313,2626.47,0.0018832140971657787,96.0
,9952,,26,955392,,36313,2626.47,,96.0
-507.0434169769287,9956,956032,26,956160,2595.5794067382812,36342,2624.7258,0.0018832140971657787,96.0
,9960,,26,956160,,36342,2624.7258,,96.0
-501.4346876144409,9964,956800,26,956928,2674.6321392059326,36371,2627.9307,0.0018832140971657787,96.0
,9968,,26,956928,,36371,2627.9307,,96.0
-504.58099460601807,9972,957568,26,957696,2667.0185012817383,36400,2628.4836,0.0018832140971657787,96.0
,9976,,26,957696,,36400,2628.4836,,96.0
-504.0174732208252,9980,958336,26,958464,2668.323215484619,36429,2630.7866,0.0018832140971657787,96.0
,9984,,26,958464,,36429,2630.7866,,96.0
-502.4315185546875,9988,959104,26,959232,2602.6294898986816,36458,2621.2642,0.0018832140971657787,96.0
,9992,,26,959232,,36458,2621.2642,,96.0
-501.5975284576416,9996,959872,26,960000,2608.536180496216,36487,2614.3076,0.0018832140971657787,96.0
,10000,,26,960000,,36487,2614.3076,,96.0
-508.10343074798584,10004,960640,26,960768,2598.3934993743896,36517,2612.8352,0.0018832140971657787,96.0
,10008,,26,960768,,36517,2612.8352,,96.0
-504.62359523773193,10012,961408,26,961536,2629.163921356201,36547,2621.5547,0.0018832140971657787,96.0
,10016,,26,961536,,36547,2621.5547,,96.0
-511.1679410934448,10020,962176,26,962304,2635.096668243408,36576,2624.7727,0.0018832140971657787,96.0
,10024,,26,962304,,36576,2624.7727,,96.0
-504.86341857910156,10028,962944,26,963072,2739.0255908966064,36605,2630.4702,0.0018832140971657787,96.0
,10032,,26,963072,,36605,2630.4702,,96.0
-506.931658744812,10036,963712,26,963840,2668.687999725342,36635,2636.7063,0.0018832140971657787,96.0
,10040,,26,963840,,36635,2636.7063,,96.0
-503.70255851745605,10044,964480,26,964608,2623.5319747924805,36665,2637.541,0.0018832140971657787,96.0
,10048,,26,964608,,36665,2637.541,,96.0
-505.40049743652344,10052,965248,26,965376,2530.0332679748535,36695,2642.8083,0.0018832140971657787,96.0
,10056,,26,965376,,36695,2642.8083,,96.0
-507.533784866333,10060,966016,26,966144,2551.3342094421387,36724,2641.8594,0.0018832140971657787,96.0
,10064,,26,966144,,36724,2641.8594,,96.0
-511.42056465148926,10068,966784,26,966912,2706.953531265259,36755,2647.4768,0.0018832140971657787,96.0
,10072,,26,966912,,36755,2647.4768,,96.0
-511.38294315338135,10076,967552,26,967680,2530.747175216675,36785,2647.2375,0.0018832140971657787,96.0
,10080,,26,967680,,36785,2647.2375,,96.0
-507.38636302948,10084,968320,26,968448,2564.2816486358643,36815,2650.1104,0.0018832140971657787,96.0
,10088,,26,968448,,36815,2650.1104,,96.0
-512.7808389663696,10092,969088,26,969216,2700.074010848999,36844,2655.5361,0.0018832140971657787,96.0
,10096,,26,969216,,36844,2655.5361,,96.0
-513.6446752548218,10100,969856,26,969984,2663.171672821045,36873,2658.6165,0.0018832140971657787,96.0
,10104,,26,969984,,36873,2658.6165,,96.0
-507.7845096588135,10108,970624,26,970752,2740.536645889282,36902,2660.753,0.0018832140971657787,96.0
,10112,,26,970752,,36902,2660.753,,96.0
-514.3732528686523,10116,971392,26,971520,2771.0116577148438,36931,2654.7712,0.0018832140971657787,96.0
,10120,,26,971520,,36931,2654.7712,,96.0
-515.8076610565186,10124,972160,26,972288,2607.523204803467,36960,2656.837,0.0018832140971657787,96.0
,10128,,26,972288,,36960,2656.837,,96.0
-513.1985816955566,10132,972928,26,973056,2669.624740600586,36989,2658.1465,0.0018832140971657787,96.0
,10136,,26,973056,,36989,2658.1465,,96.0
-522.3759241104126,10140,973696,26,973824,2659.0970153808594,37018,2657.7642,0.0018832140971657787,96.0
,10144,,26,973824,,37018,2657.7642,,96.0
-517.3969440460205,10148,974464,26,974592,2614.344612121582,37047,2660.193,0.0018832140971657787,96.0
,10152,,26,974592,,37047,2660.193,,96.0
-517.6641778945923,10156,975232,26,975360,2697.916814804077,37077,2655.161,0.0018832140971657787,96.0
,10160,,26,975360,,37077,2655.161,,96.0
-517.935544013977,10164,976000,26,976128,2600.8000926971436,37106,2653.7625,0.0018832140971657787,96.0
,10168,,26,976128,,37106,2653.7625,,96.0
-516.8059463500977,10172,976768,26,976896,2659.4542846679688,37135,2651.9768,0.0018832140971657787,96.0
,10176,,26,976896,,37135,2651.9768,,96.0
-514.0113935470581,10180,977536,26,977664,2739.9668197631836,37164,2657.0615,0.0018832140971657787,96.0
,10184,,26,977664,,37164,2657.0615,,96.0
-518.7674217224121,10188,978304,26,978432,2640.1010360717773,37193,2658.8545,0.0018832140971657787,96.0
,10192,,26,978432,,37193,2658.8545,,96.0
-511.54957008361816,10196,979072,26,979200,2609.0541439056396,37222,2659.1196,0.0018832140971657787,96.0
,10200,,26,979200,,37222,2659.1196,,96.0
-518.6416330337524,10204,979840,26,979968,2703.6789741516113,37250,2656.1628,0.0018832140971657787,96.0
,10208,,26,979968,,37250,2656.1628,,96.0
-517.8954029083252,10212,980608,26,980736,2594.387628555298,37280,2652.885,0.0018832140971657787,96.0
,10216,,26,980736,,37280,2652.885,,96.0
-517.8200778961182,10220,981376,26,981504,2624.064121246338,37310,2648.8628,0.0018832140971657787,96.0
,10224,,26,981504,,37310,2648.8628,,96.0
-512.733395576477,10228,982144,26,982272,2638.2131671905518,37338,2648.628,0.0018832140971657787,96.0
,10232,,26,982272,,37338,2648.628,,96.0
-513.7780084609985,10236,982912,26,983040,2575.2856826782227,37368,2648.8293,0.0018832140971657787,96.0
,10240,,26,983040,,37368,2648.8293,,96.0
-518.9650545120239,10244,983680,26,983808,2800.5365295410156,37397,2657.2627,0.0018832140971657787,96.0
,10248,,26,983808,,37397,2657.2627,,96.0
-519.5343255996704,10252,984448,26,984576,2697.3476581573486,37426,2660.715,0.0018832140971657787,96.0
,10256,,26,984576,,37426,2660.715,,96.0
-513.1074638366699,10260,985216,26,985344,2629.370746612549,37455,2662.0515,0.0018832140971657787,96.0
,10264,,26,985344,,37455,2662.0515,,96.0
-518.6800985336304,10268,985984,26,986112,2677.342565536499,37484,2658.2812,0.0018832140971657787,96.0
,10272,,26,986112,,37484,2658.2812,,96.0
-519.4209890365601,10276,986752,26,986880,2695.8774948120117,37513,2659.8503,0.0018832140971657787,96.0
,10280,,26,986880,,37513,2659.8503,,96.0
-516.8221559524536,10284,987520,26,987648,2667.5925998687744,37542,2659.4595,0.0018832140971657787,96.0
,10288,,26,987648,,37542,2659.4595,,96.0
-517.8044967651367,10292,988288,26,988416,2663.9972381591797,37571,2657.3372,0.0018832140971657787,96.0
,10296,,26,988416,,37571,2657.3372,,96.0
-521.0959100723267,10300,989056,26,989184,2722.332830429077,37600,2656.0159,0.0018832140971657787,96.0
,10304,,26,989184,,37600,2656.0159,,96.0
-517.9398221969604,10308,989824,26,989952,2633.858335494995,37629,2653.0146,0.0018832140971657787,96.0
,10312,,26,989952,,37629,2653.0146,,96.0
-521.6399564743042,10316,990592,26,990720,2638.183395385742,37658,2650.3118,0.0018832140971657787,96.0
,10320,,26,990720,,37658,2650.3118,,96.0
-518.8431339263916,10324,991360,26,991488,2777.278175354004,37688,2651.3228,0.0018832140971657787,96.0
,10328,,26,991488,,37688,2651.3228,,96.0
-514.8814649581909,10332,992128,26,992256,2767.1793365478516,37717,2649.9966,0.0018832140971657787,96.0
,10336,,26,992256,,37717,2649.9966,,96.0
-521.0751838684082,10340,992896,26,993024,2657.129159927368,37746,2648.896,0.0018832140971657787,96.0
,10344,,26,993024,,37746,2648.896,,96.0
-521.6040906906128,10348,993664,26,993792,2621.3131561279297,37775,2642.1716,0.0018832140971657787,96.0
,10352,,26,993792,,37775,2642.1716,,96.0
-514.6271343231201,10356,994432,26,994560,2766.4988174438477,37804,2643.4456,0.0018832140971657787,96.0
,10360,,26,994560,,37804,2643.4456,,96.0
-519.2715520858765,10364,995200,26,995328,2628.847942352295,37833,2642.6775,0.0018832140971657787,96.0
,10368,,26,995328,,37833,2642.6775,,96.0
-519.9744243621826,10372,995968,26,996096,2628.747808456421,37862,2643.071,0.0018832140971657787,96.0
,10376,,26,996096,,37862,2643.071,,96.0
-516.3562860488892,10380,996736,26,996864,2744.427972793579,37891,2645.7615,0.0018832140971657787,96.0
,10384,,26,996864,,37891,2645.7615,,96.0
-517.2406530380249,10388,997504,26,997632,2660.091302871704,37920,2637.3174,0.0018832140971657787,96.0
,10392,,26,997632,,37920,2637.3174,,96.0
-518.244143486023,10396,998272,26,998400,2680.7175846099854,37949,2630.7703,0.0018832140971657787,96.0
