rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate
4562.7114,729600,48572,96.0,15,7596,-554.1870667934418,729088,2570.9596315026283,0.0022882963659741056
4562.7114,729600,48572,96.0,15,7600,,,,
4563.9326,730368,48590,96.0,15,7604,,,,
4563.9326,730368,48590,96.0,15,7608,,,,
4556.037,731136,48609,96.0,15,7612,,,,
4556.037,731136,48609,96.0,15,7616,,,,
4538.446,731904,48713,96.0,15,7620,-562.274108350277,731136,2998.69370251894,0.0022882963659741056
4538.446,731904,48713,96.0,15,7624,,,,
4519.429,732672,48731,96.0,15,7628,,,,
4519.429,732672,48731,96.0,15,7632,,,,
4508.135,733440,48834,96.0,15,7636,-560.0262014269829,733184,3702.250056743622,0.0022882963659741056
4508.135,733440,48834,96.0,15,7640,,,,
4490.4,734208,48853,96.0,15,7644,,,,
4490.4,734208,48853,96.0,15,7648,,,,
4468.2114,734976,48871,96.0,15,7652,,,,
4468.2114,734976,48871,96.0,15,7656,,,,
4444.8857,735744,48975,96.0,15,7660,-553.6317407488823,735232,3310.067759513855,0.0022882963659741056
4444.8857,735744,48975,96.0,15,7664,,,,
4428.1665,736512,48993,96.0,15,7668,,,,
4428.1665,736512,48993,96.0,15,7672,,,,
4412.077,737280,49012,96.0,15,7676,,,,
4412.077,737280,49012,96.0,15,7680,,,,
4385.294,738048,49116,96.0,15,7684,-561.3803395032883,737280,3016.05283421278,0.0022882963659741056
4385.294,738048,49116,96.0,15,7688,,,,
4369.966,738816,49134,96.0,15,7692,,,,
4369.966,738816,49134,96.0,15,7696,,,,
4347.715,739584,49237,96.0,15,7700,-570.0160935521126,739328,2920.396108210087,0.0022882963659741056
4347.715,739584,49237,96.0,15,7704,,,,
4326.2,740352,49255,96.0,15,7708,,,,
4326.2,740352,49255,96.0,15,7712,,,,
4306.13,741120,49274,96.0,15,7716,,,,
4306.13,741120,49274,96.0,15,7720,,,,
4288.8203,741888,49378,96.0,15,7724,-571.3464747667313,741376,3062.502562880516,0.0022882963659741056
4288.8203,741888,49378,96.0,15,7728,,,,
4283.0723,742656,49397,96.0,15,7732,,,,
4283.0723,742656,49397,96.0,15,7736,,,,
4280.8413,743424,49416,96.0,15,7740,,,,
4280.8413,743424,49416,96.0,15,7744,,,,
4281.0664,744192,49519,96.0,15,7748,-564.9290663003922,743424,2977.7499525547028,0.0022882963659741056
4281.0664,744192,49519,96.0,15,7752,,,,
4282.162,744960,49538,96.0,15,7756,,,,
4282.162,744960,49538,96.0,15,7760,,,,
4286.4473,745728,49640,96.0,15,7764,-572.525403380394,745472,2903.666058421135,0.0022882963659741056
4286.4473,745728,49640,96.0,15,7768,,,,
4289.115,746496,49659,96.0,15,7772,,,,
4289.115,746496,49659,96.0,15,7776,,,,
4297.0356,747264,49677,96.0,15,7780,,,,
4297.0356,747264,49677,96.0,15,7784,,,,
4304.4507,748032,49781,96.0,15,7788,-579.4092948436737,747520,3178.128877878189,0.0022882963659741056
4304.4507,748032,49781,96.0,15,7792,,,,
4314.722,748800,49799,96.0,15,7796,,,,
4314.722,748800,49799,96.0,15,7800,,,,
4321.8496,749568,49818,96.0,15,7804,,,,
4321.8496,749568,49818,96.0,15,7808,,,,
4333.1665,750336,49921,96.0,15,7812,-577.1219854354858,749568,3183.5224685668945,0.0022882963659741056
4333.1665,750336,49921,96.0,15,7816,,,,
4349.174,751104,49939,96.0,15,7820,,,,
4349.174,751104,49939,96.0,15,7824,,,,
4358.4966,751872,50043,96.0,15,7828,-582.3499928116798,751616,3227.6896045804024,0.0022882963659741056
4358.4966,751872,50043,96.0,15,7832,,,,
4367.6064,752640,50061,96.0,15,7836,,,,
4367.6064,752640,50061,96.0,15,7840,,,,
4371.6953,753408,50080,96.0,15,7844,,,,
4371.6953,753408,50080,96.0,15,7848,,,,
4376.9736,754176,50183,96.0,15,7852,-584.7941148877144,753664,3384.8403046131134,0.0022882963659741056
4376.9736,754176,50183,96.0,15,7856,,,,
4377.197,754944,50202,96.0,15,7860,,,,
4377.197,754944,50202,96.0,15,7864,,,,
4362.8384,755712,50220,96.0,15,7868,,,,
4362.8384,755712,50220,96.0,15,7872,,,,
4354.706,756480,50323,96.0,15,7876,-567.7313067317009,755712,3115.911373734474,0.0022882963659741056
4354.706,756480,50323,96.0,15,7880,,,,
4339.0137,757248,50342,96.0,15,7884,,,,
4339.0137,757248,50342,96.0,15,7888,,,,
4325.247,758016,50445,96.0,15,7892,-566.2343144416809,757760,3237.4930427074432,0.0022882963659741056
4325.247,758016,50445,96.0,15,7896,,,,
4315.92,758784,50463,96.0,15,7900,,,,
4315.92,758784,50463,96.0,15,7904,,,,
4306.974,759552,50482,96.0,15,7908,,,,
4306.974,759552,50482,96.0,15,7912,,,,
4291.75,760320,50585,96.0,15,7916,-568.152560532093,759808,3407.1000109910965,0.0022882963659741056
4291.75,760320,50585,96.0,15,7920,,,,
4278.372,761088,50603,96.0,15,7924,,,,
4278.372,761088,50603,96.0,15,7928,,,,
4263.5127,761856,50621,96.0,15,7932,,,,
4263.5127,761856,50621,96.0,15,7936,,,,
4258.1006,762624,50725,96.0,15,7940,-567.844514966011,761856,3352.389609694481,0.0022882963659741056
4258.1006,762624,50725,96.0,15,7944,,,,
4252.5684,763392,50743,96.0,15,7948,,,,
4252.5684,763392,50743,96.0,15,7952,,,,
4258.7007,764160,50847,96.0,15,7956,-571.7363609671593,763904,3215.3399196863174,0.0022882963659741056
4258.7007,764160,50847,96.0,15,7960,,,,
4264.066,764928,50865,96.0,15,7964,,,,
4264.066,764928,50865,96.0,15,7968,,,,
4275.97,765696,50884,96.0,15,7972,,,,
4275.97,765696,50884,96.0,15,7976,,,,
4285.5894,766464,50987,96.0,15,7980,-570.593529343605,765952,3046.9281657338142,0.0022882963659741056
4285.5894,766464,50987,96.0,15,7984,,,,
4294.401,767232,51005,96.0,15,7988,,,,
4294.401,767232,51005,96.0,15,7992,,,,
4295.6333,768000,51024,96.0,15,7996,,,,
4295.6333,768000,51024,96.0,15,8000,,,,
4296.9272,768768,51128,96.0,15,8004,-561.7096586823463,768000,3463.7466558218002,0.0022882963659741056
4296.9272,768768,51128,96.0,15,8008,,,,
4302.515,769536,51147,96.0,15,8012,,,,
4302.515,769536,51147,96.0,15,8016,,,,
4300.428,770304,51251,96.0,15,8020,-549.2012087106705,770048,2803.2606298327446,0.0022882963659741056
4300.428,770304,51251,96.0,15,8024,,,,
4308.5674,771072,51270,96.0,15,8028,,,,
4308.5674,771072,51270,96.0,15,8032,,,,
4313.238,771840,51288,96.0,15,8036,,,,
4313.238,771840,51288,96.0,15,8040,,,,
4314.6724,772608,51391,96.0,15,8044,-546.6566454172134,772096,3038.5842375159264,0.0022882963659741056
4314.6724,772608,51391,96.0,15,8048,,,,
4315.2354,773376,51409,96.0,15,8052,,,,
4315.2354,773376,51409,96.0,15,8056,,,,
4310.9443,774144,51428,96.0,15,8060,,,,
4310.9443,774144,51428,96.0,15,8064,,,,
4310.0996,774912,51531,96.0,15,8068,-544.4353623986244,774144,3062.5084817409515,0.0022882963659741056
4310.0996,774912,51531,96.0,15,8072,,,,
4310.163,775680,51549,96.0,15,8076,,,,
4310.163,775680,51549,96.0,15,8080,,,,
4320.076,776448,51652,96.0,15,8084,-552.884158551693,776192,3173.904573082924,0.0022882963659741056
4320.076,776448,51652,96.0,15,8088,,,,
4331.608,777216,51671,96.0,15,8092,,,,
4331.608,777216,51671,96.0,15,8096,,,,
4337.4478,777984,51689,96.0,15,8100,,,,
4337.4478,777984,51689,96.0,15,8104,,,,
4341.796,778752,51793,96.0,15,8108,-558.1896809339523,778240,3327.668860435486,0.0022882963659741056
4341.796,778752,51793,96.0,15,8112,,,,
4352.035,779520,51811,96.0,15,8116,,,,
4352.035,779520,51811,96.0,15,8120,,,,
4363.0786,780288,51830,96.0,15,8124,,,,
4363.0786,780288,51830,96.0,15,8128,,,,
4361.084,781056,51933,96.0,15,8132,-565.671679854393,780288,3003.5026311278343,0.0022882963659741056
4361.084,781056,51933,96.0,15,8136,,,,
4358.9165,781824,51952,96.0,15,8140,,,,
4358.9165,781824,51952,96.0,15,8144,,,,
4359.983,782592,52057,96.0,15,8148,-577.0649514198303,782336,3139.6113328933716,0.0022882963659741056
4359.983,782592,52057,96.0,15,8152,,,,
4363.739,783360,52076,96.0,15,8156,,,,
4363.739,783360,52076,96.0,15,8160,,,,
4363.8086,784128,52094,96.0,15,8164,,,,
4363.8086,784128,52094,96.0,15,8168,,,,
4363.8823,784896,52198,96.0,15,8172,-576.4975143074989,784384,3446.311504006386,0.0022882963659741056
4363.8823,784896,52198,96.0,15,8176,,,,
4365.3125,785664,52217,96.0,15,8180,,,,
4365.3125,785664,52217,96.0,15,8184,,,,
4363.9644,786432,52235,96.0,15,8188,,,,
4363.9644,786432,52235,96.0,15,8192,,,,
4360.007,787200,52338,96.0,15,8196,-578.5148455500603,786432,3399.680011034012,0.0022882963659741056
4360.007,787200,52338,96.0,15,8200,,,,
4359.7954,787968,52357,96.0,15,8204,,,,
4359.7954,787968,52357,96.0,15,8208,,,,
4353.906,788736,52460,96.0,15,8212,-581.9958530068398,788480,3269.9569025039673,0.0022882963659741056
4353.906,788736,52460,96.0,15,8216,,,,
4345.905,789504,52478,96.0,15,8220,,,,
4345.905,789504,52478,96.0,15,8224,,,,
4344.9824,790272,52497,96.0,15,8228,,,,
4344.9824,790272,52497,96.0,15,8232,,,,
4343.8066,791040,52600,96.0,15,8236,-583.8265810608864,790528,3206.022968173027,0.0022882963659741056
4343.8066,791040,52600,96.0,15,8240,,,,
4353.683,791808,52618,96.0,15,8244,,,,
4353.683,791808,52618,96.0,15,8248,,,,
4360.5215,792576,52637,96.0,15,8252,,,,
4360.5215,792576,52637,96.0,15,8256,,,,
4372.4146,793344,52741,96.0,15,8260,-584.3788720369339,792576,3285.0194076299667,0.0022882963659741056
4372.4146,793344,52741,96.0,15,8264,,,,
4385.664,794112,52759,96.0,15,8268,,,,
4385.664,794112,52759,96.0,15,8272,,,,
4397.4204,794880,52862,96.0,15,8276,-588.0807964205742,794624,3304.361486554146,0.0022882963659741056
4397.4204,794880,52862,96.0,15,8280,,,,
4402.6426,795648,52881,96.0,15,8284,,,,
4402.6426,795648,52881,96.0,15,8288,,,,
4409.7197,796416,52899,96.0,15,8292,,,,
4409.7197,796416,52899,96.0,15,8296,,,,
4416.7134,797184,53002,96.0,15,8300,-588.6088151931763,796672,3381.8079768419266,0.0022882963659741056
4416.7134,797184,53002,96.0,15,8304,,,,
4425.552,797952,53020,96.0,15,8308,,,,
4425.552,797952,53020,96.0,15,8312,,,,
4436.055,798720,53038,96.0,15,8316,,,,
4436.055,798720,53038,96.0,15,8320,,,,
4436.4146,799488,53141,96.0,15,8324,-588.1427294611931,798720,3264.90118342638,0.0022882963659741056
4436.4146,799488,53141,96.0,15,8328,,,,
4442.301,800256,53160,96.0,15,8332,,,,
4442.301,800256,53160,96.0,15,8336,,,,
4433.678,801024,53263,96.0,15,8340,-589.248408138752,800768,3262.284287214279,0.0022882963659741056
4433.678,801024,53263,96.0,15,8344,,,,
4412.678,801792,53282,96.0,15,8348,,,,
4412.678,801792,53282,96.0,15,8352,,,,
4392.1772,802560,53300,96.0,15,8356,,,,
4392.1772,802560,53300,96.0,15,8360,,,,
4374.523,803328,53404,96.0,15,8364,-588.0580082535744,802816,3254.1795390844345,0.0022882963659741056
4374.523,803328,53404,96.0,15,8368,,,,
4360.079,804096,53423,96.0,15,8372,,,,
4360.079,804096,53423,96.0,15,8376,,,,
4345.66,804864,53441,96.0,15,8380,,,,
4345.66,804864,53441,96.0,15,8384,,,,
4331.323,805632,53545,96.0,15,8388,-588.8868523836136,804864,3139.9181171655655,0.0022882963659741056
4331.323,805632,53545,96.0,15,8392,,,,
4317.389,806400,53563,96.0,15,8396,,,,
4317.389,806400,53563,96.0,15,8400,,,,
4306.3965,807168,53667,96.0,15,8404,-589.1819884777069,806912,3162.974700152874,0.0022882963659741056
4306.3965,807168,53667,96.0,15,8408,,,,
4294.909,807936,53685,96.0,15,8412,,,,
4294.909,807936,53685,96.0,15,8416,,,,
4282.6133,808704,53703,96.0,15,8420,,,,
4282.6133,808704,53703,96.0,15,8424,,,,
4283.872,809472,53807,96.0,15,8428,-585.828632414341,808960,3401.6212369203568,0.0022882963659741056
4283.872,809472,53807,96.0,15,8432,,,,
4279.15,810240,53826,96.0,15,8436,,,,
4279.15,810240,53826,96.0,15,8440,,,,
4283.9326,811008,53844,96.0,15,8444,,,,
4283.9326,811008,53844,96.0,15,8448,,,,
4273.62,811776,53947,96.0,15,8452,-582.0504708886147,811008,3401.864754319191,0.0022882963659741056
4273.62,811776,53947,96.0,15,8456,,,,
4265.1816,812544,53965,96.0,15,8460,,,,
4265.1816,812544,53965,96.0,15,8464,,,,
4248.8457,813312,54069,96.0,15,8468,-582.7912383675575,813056,3139.10968542099,0.0022882963659741056
4248.8457,813312,54069,96.0,15,8472,,,,
4231.156,814080,54087,96.0,15,8476,,,,
4231.156,814080,54087,96.0,15,8480,,,,
4214.285,814848,54106,96.0,15,8484,,,,
4214.285,814848,54106,96.0,15,8488,,,,
4207.01,815616,54209,96.0,15,8492,-571.1476510763168,815104,3420.745970249176,0.0022882963659741056
4207.01,815616,54209,96.0,15,8496,,,,
4219.431,816384,54228,96.0,15,8500,,,,
4219.431,816384,54228,96.0,15,8504,,,,
4229.616,817152,54247,96.0,15,8508,,,,
4229.616,817152,54247,96.0,15,8512,,,,
4224.6523,817920,54350,96.0,15,8516,-566.9559193849564,817152,3167.529798567295,0.0022882963659741056
4224.6523,817920,54350,96.0,15,8520,,,,
4222.741,818688,54369,96.0,15,8524,,,,
4222.741,818688,54369,96.0,15,8528,,,,
4222.5967,819456,54472,96.0,15,8532,-570.3457346558571,819200,3008.9068793058395,0.0022882963659741056
4222.5967,819456,54472,96.0,15,8536,,,,
4223.952,820224,54491,96.0,15,8540,,,,
4223.952,820224,54491,96.0,15,8544,,,,
4231.661,820992,54509,96.0,15,8548,,,,
4231.661,820992,54509,96.0,15,8552,,,,
4247.847,821760,54613,96.0,15,8556,-574.9258541464806,821248,2934.2389825582504,0.0022882963659741056
4247.847,821760,54613,96.0,15,8560,,,,
4266.8374,822528,54631,96.0,15,8564,,,,
4266.8374,822528,54631,96.0,15,8568,,,,
4292.9683,823296,54650,96.0,15,8572,,,,
4292.9683,823296,54650,96.0,15,8576,,,,
4307.3076,824064,54753,96.0,15,8580,-580.5338208079338,823296,3035.8393927812576,0.0022882963659741056
4307.3076,824064,54753,96.0,15,8584,,,,
4321.5317,824832,54772,96.0,15,8588,,,,
4321.5317,824832,54772,96.0,15,8592,,,,
4325.556,825600,54875,96.0,15,8596,-585.3067856431007,825344,3152.7841523885727,0.0022882963659741056
4325.556,825600,54875,96.0,15,8600,,,,
4335.93,826368,54894,96.0,15,8604,,,,
4335.93,826368,54894,96.0,15,8608,,,,
4352.334,827136,54912,96.0,15,8612,,,,
4352.334,827136,54912,96.0,15,8616,,,,
4372.181,827904,55016,96.0,15,8620,-585.942918419838,827392,3208.1418865919113,0.0022882963659741056
4372.181,827904,55016,96.0,15,8624,,,,
4372.7495,828672,55034,96.0,15,8628,,,,
4372.7495,828672,55034,96.0,15,8632,,,,
4369.0786,829440,55053,96.0,15,8636,,,,
4369.0786,829440,55053,96.0,15,8640,,,,
4366.0146,830208,55157,96.0,15,8644,-586.9953752756119,829440,3247.812233567238,0.0022882963659741056
4366.0146,830208,55157,96.0,15,8648,,,,
4363.897,830976,55175,96.0,15,8652,,,,
4363.897,830976,55175,96.0,15,8656,,,,
4359.939,831744,55279,96.0,15,8660,-587.957013130188,831488,3299.6962072849274,0.0022882963659741056
4359.939,831744,55279,96.0,15,8664,,,,
4347.237,832512,55297,96.0,15,8668,,,,
4347.237,832512,55297,96.0,15,8672,,,,
4346.527,833280,55316,96.0,15,8676,,,,
4346.527,833280,55316,96.0,15,8680,,,,
4355.833,834048,55419,96.0,15,8684,-586.5809807181358,833536,3331.3606387376785,0.0022882963659741056
4355.833,834048,55419,96.0,15,8688,,,,
4354.697,834816,55438,96.0,15,8692,,,,
4354.697,834816,55438,96.0,15,8696,,,,
4348.112,835584,55456,96.0,15,8700,,,,
4348.112,835584,55456,96.0,15,8704,,,,
4331.9795,836352,55560,96.0,15,8708,-585.0887346863747,835584,3365.757640480995,0.0022882963659741056
4331.9795,836352,55560,96.0,15,8712,,,,
4320.891,837120,55578,96.0,15,8716,,,,
4320.891,837120,55578,96.0,15,8720,,,,
4318.743,837888,55681,96.0,15,8724,-585.7280269861221,837632,3384.486056804657,0.0022882963659741056
4318.743,837888,55681,96.0,15,8728,,,,
4330.4727,838656,55700,96.0,15,8732,,,,
4330.4727,838656,55700,96.0,15,8736,,,,
4339.796,839424,55719,96.0,15,8740,,,,
4339.796,839424,55719,96.0,15,8744,,,,
4351.137,840192,55823,96.0,15,8748,-584.3529415726662,839680,3396.74105989933,0.0022882963659741056
4351.137,840192,55823,96.0,15,8752,,,,
4351.257,840960,55842,96.0,15,8756,,,,
4351.257,840960,55842,96.0,15,8760,,,,
4354.352,841728,55861,96.0,15,8764,,,,
4354.352,841728,55861,96.0,15,8768,,,,
4357.5186,842496,55964,96.0,15,8772,-582.778150677681,841728,3423.8669961690903,0.0022882963659741056
4357.5186,842496,55964,96.0,15,8776,,,,
4351.464,843264,55983,96.0,15,8780,,,,
4351.464,843264,55983,96.0,15,8784,,,,
4347.6753,844032,56086,96.0,15,8788,-583.6726968288422,843776,3421.7733978033066,0.0022882963659741056
4347.6753,844032,56086,96.0,15,8792,,,,
4346.417,844800,56105,96.0,15,8796,,,,
4346.417,844800,56105,96.0,15,8800,,,,
4345.022,845568,56123,96.0,15,8804,,,,
4345.022,845568,56123,96.0,15,8808,,,,
4342.5645,846336,56227,96.0,15,8812,-582.4305448532104,845824,3390.740019798279,0.0022882963659741056
4342.5645,846336,56227,96.0,15,8816,,,,
4340.2505,847104,56245,96.0,15,8820,,,,
4340.2505,847104,56245,96.0,15,8824,,,,
4332.3296,847872,56263,96.0,15,8828,,,,
4332.3296,847872,56263,96.0,15,8832,,,,
4320.3853,848640,56367,96.0,15,8836,-581.256743490696,847872,3360.219099521637,0.0022882963659741056
4320.3853,848640,56367,96.0,15,8840,,,,
4308.5366,849408,56385,96.0,15,8844,,,,
4308.5366,849408,56385,96.0,15,8848,,,,
4306.712,850176,56490,96.0,15,8852,-563.3703064322472,849920,4123.360195636749,0.0022882963659741056
4306.712,850176,56490,96.0,15,8856,,,,
4309.867,850944,56508,96.0,15,8860,,,,
4309.867,850944,56508,96.0,15,8864,,,,
4313.3813,851712,56526,96.0,15,8868,,,,
4313.3813,851712,56526,96.0,15,8872,,,,
4318.7905,852480,56630,96.0,15,8876,-547.5909860730171,851968,3365.134420990944,0.0022882963659741056
4318.7905,852480,56630,96.0,15,8880,,,,
4326.9023,853248,56648,96.0,15,8884,,,,
4326.9023,853248,56648,96.0,15,8888,,,,
4333.5776,854016,56667,96.0,15,8892,,,,
4333.5776,854016,56667,96.0,15,8896,,,,
4342.171,854784,56770,96.0,15,8900,-545.6102113723755,854016,3239.399098753929,0.0022882963659741056
4342.171,854784,56770,96.0,15,8904,,,,
4347.9316,855552,56789,96.0,15,8908,,,,
4347.9316,855552,56789,96.0,15,8912,,,,
4349.3013,856320,56892,96.0,15,8916,-551.6882348656654,856064,3072.6794633865356,0.0022882963659741056
4349.3013,856320,56892,96.0,15,8920,,,,
4347.283,857088,56910,96.0,15,8924,,,,
4347.283,857088,56910,96.0,15,8928,,,,
4347.6626,857856,56929,96.0,15,8932,,,,
4347.6626,857856,56929,96.0,15,8936,,,,
4345.442,858624,57033,96.0,15,8940,-554.8757319450378,858112,3052.6126466989517,0.0022882963659741056
4345.442,858624,57033,96.0,15,8944,,,,
4339.1406,859392,57052,96.0,15,8948,,,,
4339.1406,859392,57052,96.0,15,8952,,,,
4337.1304,860160,57070,96.0,15,8956,,,,
4337.1304,860160,57070,96.0,15,8960,,,,
4334.08,860928,57174,96.0,15,8964,-555.9979001283646,860160,3019.402230322361,0.0022882963659741056
4334.08,860928,57174,96.0,15,8968,,,,
4332.752,861696,57193,96.0,15,8972,,,,
4332.752,861696,57193,96.0,15,8976,,,,
4325.638,862464,57297,96.0,15,8980,-562.029232442379,862208,3000.746935069561,0.0022882963659741056
4325.638,862464,57297,96.0,15,8984,,,,
4322.5576,863232,57315,96.0,15,8988,,,,
4322.5576,863232,57315,96.0,15,8992,,,,
4317.7876,864000,57334,96.0,15,8996,,,,
4317.7876,864000,57334,96.0,15,9000,,,,
4316.0366,864768,57438,96.0,15,9004,-564.1259080767632,864256,3039.525566279888,0.0022882963659741056
4316.0366,864768,57438,96.0,15,9008,,,,
4312.8706,865536,57456,96.0,15,9012,,,,
4312.8706,865536,57456,96.0,15,9016,,,,
4312.1284,866304,57474,96.0,15,9020,,,,
4312.1284,866304,57474,96.0,15,9024,,,,
4311.7437,867072,57578,96.0,15,9028,-562.5741402506828,866304,2975.011708676815,0.0022882963659741056
4311.7437,867072,57578,96.0,15,9032,,,,
4312.24,867840,57596,96.0,15,9036,,,,
4312.24,867840,57596,96.0,15,9040,,,,
4320.892,868608,57700,96.0,15,9044,-562.9781739711761,868352,3016.663470864296,0.0022882963659741056
4320.892,868608,57700,96.0,15,9048,,,,
4318.633,869376,57718,96.0,15,9052,,,,
4318.633,869376,57718,96.0,15,9056,,,,
4320.6147,870144,57737,96.0,15,9060,,,,
4320.6147,870144,57737,96.0,15,9064,,,,
4312.9854,870912,57840,96.0,15,9068,-562.0042798519135,870400,3043.3669246435165,0.0022882963659741056
4312.9854,870912,57840,96.0,15,9072,,,,
4309.648,871680,57858,96.0,15,9076,,,,
4309.648,871680,57858,96.0,15,9080,,,,
4309.758,872448,57877,96.0,15,9084,,,,
4309.758,872448,57877,96.0,15,9088,,,,
4306.0806,873216,57980,96.0,15,9092,-561.3190716505051,872448,3051.384630560875,0.0022882963659741056
4306.0806,873216,57980,96.0,15,9096,,,,
4303.752,873984,57999,96.0,15,9100,,,,
4303.752,873984,57999,96.0,15,9104,,,,
4292.526,874752,58102,96.0,15,9108,-557.8360040187836,874496,3231.5191440582275,0.0022882963659741056
4292.526,874752,58102,96.0,15,9112,,,,
4295.6587,875520,58120,96.0,15,9116,,,,
4295.6587,875520,58120,96.0,15,9120,,,,
4299.687,876288,58139,96.0,15,9124,,,,
4299.687,876288,58139,96.0,15,9128,,,,
4306.492,877056,58244,96.0,15,9132,-556.5710877776146,876544,3062.0158514380455,0.0022882963659741056
4306.492,877056,58244,96.0,15,9136,,,,
4311.7334,877824,58262,96.0,15,9140,,,,
4311.7334,877824,58262,96.0,15,9144,,,,
4319.0137,878592,58280,96.0,15,9148,,,,
4319.0137,878592,58280,96.0,15,9152,,,,
4320.88,879360,58384,96.0,15,9156,-556.5376504063606,878592,3057.4349570274353,0.0022882963659741056
4320.88,879360,58384,96.0,15,9160,,,,
4321.8403,880128,58402,96.0,15,9164,,,,
4321.8403,880128,58402,96.0,15,9168,,,,
4327.3364,880896,58506,96.0,15,9172,-557.3260667324066,880640,3100.1741338968277,0.0022882963659741056
4327.3364,880896,58506,96.0,15,9176,,,,
4337.8066,881664,58524,96.0,15,9180,,,,
4337.8066,881664,58524,96.0,15,9184,,,,
4338.641,882432,58543,96.0,15,9188,,,,
4338.641,882432,58543,96.0,15,9192,,,,
4349.3516,883200,58646,96.0,15,9196,-557.2114988565445,882688,3115.6638368964195,0.0022882963659741056
4349.3516,883200,58646,96.0,15,9200,,,,
4358.2715,883968,58665,96.0,15,9204,,,,
4358.2715,883968,58665,96.0,15,9208,,,,
4367.512,884736,58683,96.0,15,9212,,,,
4367.512,884736,58683,96.0,15,9216,,,,
4374.042,885504,58787,96.0,15,9220,-550.6970349550247,884736,3798.387280702591,0.0022882963659741056
4374.042,885504,58787,96.0,15,9224,,,,
4378.516,886272,58805,96.0,15,9228,,,,
4378.516,886272,58805,96.0,15,9232,,,,
4383.349,887040,58908,96.0,15,9236,-548.7193818092346,886784,2941.1198422908783,0.0022882963659741056
4383.349,887040,58908,96.0,15,9240,,,,
4382.8745,887808,58927,96.0,15,9244,,,,
4382.8745,887808,58927,96.0,15,9248,,,,
4388.0293,888576,58946,96.0,15,9252,,,,
4388.0293,888576,58946,96.0,15,9256,,,,
4393.3804,889344,59050,96.0,15,9260,-554.1621267795563,888832,3029.6195526123047,0.0022882963659741056
4393.3804,889344,59050,96.0,15,9264,,,,
4400.85,890112,59068,96.0,15,9268,,,,
4400.85,890112,59068,96.0,15,9272,,,,
4403.351,890880,59086,96.0,15,9276,,,,
4403.351,890880,59086,96.0,15,9280,,,,
4408.2036,891648,59190,96.0,15,9284,-556.2198623418808,890880,3120.174359560013,0.0022882963659741056
4408.2036,891648,59190,96.0,15,9288,,,,
4413.2417,892416,59208,96.0,15,9292,,,,
4413.2417,892416,59208,96.0,15,9296,,,,
4414.3647,893184,59312,96.0,15,9300,-557.9504375457764,892928,3075.984362900257,0.0022882963659741056
4414.3647,893184,59312,96.0,15,9304,,,,
4417.5293,893952,59330,96.0,15,9308,,,,
4417.5293,893952,59330,96.0,15,9312,,,,
4422.5474,894720,59349,96.0,15,9316,,,,
4422.5474,894720,59349,96.0,15,9320,,,,
4420.6646,895488,59452,96.0,15,9324,-558.29278165102,894976,2983.3107573390007,0.0022882963659741056
4420.6646,895488,59452,96.0,15,9328,,,,
4422.4893,896256,59471,96.0,15,9332,,,,
4422.4893,896256,59471,96.0,15,9336,,,,
4430.7866,897024,59489,96.0,15,9340,,,,
4430.7866,897024,59489,96.0,15,9344,,,,
4427.584,897792,59593,96.0,15,9348,-557.1998531222343,897024,3022.5238811969757,0.0022882963659741056
4427.584,897792,59593,96.0,15,9352,,,,
4425.0444,898560,59611,96.0,15,9356,,,,
4425.0444,898560,59611,96.0,15,9360,,,,
4428.2144,899328,59715,96.0,15,9364,-557.4689875245094,899072,3010.99688911438,0.0022882963659741056
4428.2144,899328,59715,96.0,15,9368,,,,
4309.1064,900096,59733,96.0,15,9372,,,,
4309.1064,900096,59733,96.0,15,9376,,,,
4240.8105,900864,59752,96.0,15,9380,,,,
4240.8105,900864,59752,96.0,15,9384,,,,
4139.9536,901632,59854,96.0,15,9388,-535.4703500270844,901120,5062.161654114723,0.0022882963659741056
4139.9536,901632,59854,96.0,15,9392,,,,
4147.081,902400,59873,96.0,15,9396,,,,
4147.081,902400,59873,96.0,15,9400,,,,
4158.5586,903168,59891,96.0,15,9404,,,,
4158.5586,903168,59891,96.0,15,9408,,,,
4148.738,903936,59995,96.0,15,9412,-518.1753769814968,903168,3569.154730319977,0.0022882963659741056
4148.738,903936,59995,96.0,15,9416,,,,
4136.172,904704,60013,96.0,15,9420,,,,
4136.172,904704,60013,96.0,15,9424,,,,
4122.543,905472,60118,96.0,15,9428,-519.157943546772,905216,3141.266873061657,0.0022882963659741056
4122.543,905472,60118,96.0,15,9432,,,,
4111.549,906240,60136,96.0,15,9436,,,,
4111.549,906240,60136,96.0,15,9440,,,,
4097.0693,907008,60155,96.0,15,9444,,,,
4097.0693,907008,60155,96.0,15,9448,,,,
4090.8804,907776,60259,96.0,15,9452,-527.694563895464,907264,2865.005646586418,0.0022882963659741056
4090.8804,907776,60259,96.0,15,9456,,,,
4089.7139,908544,60277,96.0,15,9460,,,,
4089.7139,908544,60277,96.0,15,9464,,,,
4116.0986,909312,60296,96.0,15,9468,,,,
4116.0986,909312,60296,96.0,15,9472,,,,
4237.76,910080,60399,96.0,15,9476,-532.7242903709412,909312,2993.9247955083847,0.0022882963659741056
4237.76,910080,60399,96.0,15,9480,,,,
