time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
140,219,8960,40,-15.05663242340088,0.011259634,695,0.005720376968383789,0.0010553559311956718,306.8662536621094,0.20625,0.9519058465957642,0.1,-0.021252732165157794,246.88490295410156,96.0,-496.65353
141,221,9024,40,-15.052979469299316,0.0051034708,700,0.0058100223541259766,0.0010553559311956718,510.0569213867187,0.103125,0.9516134262084961,0.1,-0.01478859968483448,412.8667297363281,96.0,-496.65353
142,222,9088,40,-15.050452613830567,0.009518994,705,0.004570305347442627,0.0010553559311956718,405.164208984375,0.165625,0.9515365362167358,0.1,-0.024564305320382118,327.0218811035156,96.0,-496.65353
143,224,9152,40,-15.050461769104004,0.004305957,710,-0.009945392608642578,0.0010553559311956718,406.7938720703125,0.071875,0.9515766501426697,0.1,-0.01840407606214285,327.71234130859375,96.0,-496.65353
144,225,9216,40,-15.05067024230957,0.0064629717,715,0.0026421546936035156,0.0010553559311956718,420.97972412109374,0.121875,0.9516235589981079,0.1,-0.01856801621615887,339.5566101074219,96.0,-493.98984
145,227,9280,40,-15.050512313842773,0.021434803,720,0.0024916529655456543,0.0010553559311956718,394.1329711914062,0.35625,0.951536238193512,0.1,-0.03997934237122536,323.72265625,96.0,-493.98984
146,228,9344,40,-15.049053382873534,0.012615292,725,0.839400440454483,0.0010553559311956718,521.2604187011718,0.265625,0.951485812664032,0.1,-0.004550273157656192,404.420654296875,96.0,-493.98984
147,230,9408,40,-15.048545646667481,0.0049154228,730,0.005385339260101318,0.0010553559311956718,437.1046936035156,0.1,0.9514172077178955,0.1,-0.014183567464351654,356.2372741699219,96.0,-493.98984
148,231,9472,40,-15.048033523559571,0.0050517544,735,-0.0025696754455566406,0.0010553559311956718,293.4403503417969,0.103125,0.951480507850647,0.1,-0.020621684193611146,237.63818359375,96.0,-493.98984
149,233,9536,40,-15.049400329589844,0.014079286,740,0.002640068531036377,0.0010553559311956718,358.4840576171875,0.25,0.9516746401786804,0.1,-0.028362148627638816,290.2215576171875,96.0,-493.98984
150,235,9600,40,-15.053074264526368,0.0035585333,745,0.0058217644691467285,0.0010553559311956718,463.36713256835935,0.0625,0.9522011280059814,0.1,-0.014202852547168732,375.3100891113281,96.0,-493.98984
151,236,9664,40,-15.059758377075195,0.0054101953,750,0.005219161510467529,0.0010553559311956718,310.2174560546875,0.109375,0.9527496099472046,0.1,-0.02142120376229286,250.2001953125,96.0,-493.98984
152,238,9728,40,-15.063901901245117,0.006996885,755,0.003035604953765869,0.0010553559311956718,366.2520385742188,0.14375,0.9527960419654846,0.1,-0.02278147414326668,295.6101989746094,96.0,-493.98984
153,239,9792,40,-15.06330223083496,0.009557414,760,0.023086965084075928,0.0010553559311956718,340.82196655273435,0.20625,0.9527574181556702,0.1,-0.02311898283660412,274.74285888671875,96.0,-493.98984
154,241,9856,40,-15.06339225769043,0.0058646873,765,0.07046419382095337,0.0010553559311956718,326.733447265625,0.109375,0.952832818031311,0.1,-0.015130877494812012,261.4355773925781,96.0,-493.98984
155,242,9920,40,-15.06522731781006,0.007410785,770,0.0054479241371154785,0.0010553559311956718,353.7097961425781,0.134375,0.9531233310699463,0.1,-0.02035570126026869,284.91558837890625,96.0,-493.98984
156,244,9984,40,-15.068985939025879,0.009397882,775,0.006102383136749268,0.0010553559311956718,318.86175537109375,0.175,0.9534220099449158,0.1,-0.021318937093019484,256.90966796875,96.0,-488.55096
157,245,10048,40,-15.072555541992188,0.015101728,780,0.000823974609375,0.0010553559311956718,453.8216552734375,0.2625,0.9537860751152039,0.1,-0.027393059432506563,373.1131896972656,96.0,-488.55096
158,247,10112,40,-15.076655387878418,0.0023699114,785,0.8741905242204666,0.0010553559311956718,412.4013366699219,0.03125,0.9541971683502197,0.1,-0.004495137557387352,325.36981201171875,96.0,-488.55096
159,248,10176,40,-15.080837059020997,0.005756977,790,-0.003475785255432129,0.0010553559311956718,426.6372497558594,0.1125,0.9543749094009399,0.1,-0.016044106148183346,347.6477966308594,96.0,-488.55096
160,250,10240,40,-15.081914138793945,0.009471172,795,0.002710878849029541,0.0010553559311956718,303.9126037597656,0.171875,0.954454243183136,0.1,-0.023997089266777037,246.54290771484375,96.0,-488.55096
161,251,10304,40,-15.084572982788085,0.0098377215,800,-0.0025402307510375977,0.0010553559311956718,375.7601013183594,0.203125,0.9550297260284424,0.1,-0.022731016762554644,304.2603759765625,96.0,-488.55096
162,253,10368,40,-15.092167472839355,0.0060416423,805,-0.0003056526184082031,0.0010553559311956718,412.01153564453125,0.128125,0.9557340145111084,0.1,-0.01770540326833725,333.4731750488281,96.0,-488.55096
163,255,10432,40,-15.100335311889648,0.010404999,810,0.004746794700622559,0.0010553559311956718,244.280615234375,0.20625,0.9564082622528076,0.1,-0.023141303285956382,196.74229431152344,96.0,-488.55096
164,256,10496,40,-15.10790786743164,0.006111754,815,0.0013620853424072266,0.0010553559311956718,298.05487060546875,0.1375,0.956899106502533,0.1,-0.019065257720649244,240.28778076171875,96.0,-488.55096
165,258,10560,40,-15.112217140197753,0.006925378,820,0.008827745914459229,0.0010553559311956718,456.1764343261719,0.165625,0.957094132900238,0.1,-0.017234216257929803,369.04052734375,96.0,-488.55096
166,259,10624,40,-15.114231872558594,0.00832865,825,0.0026196837425231934,0.0010553559311956718,295.56764526367186,0.153125,0.9572689533233643,0.1,-0.026870439201593398,238.3677520751953,96.0,-488.55096
167,261,10688,40,-15.11623020172119,0.011188188,830,0.0024962425231933594,0.0010553559311956718,358.83180541992186,0.19375,0.957456648349762,0.1,-0.027157045155763625,289.5289611816406,96.0,-488.55096
168,262,10752,40,-15.119333457946777,0.01052634,835,0.002770662307739258,0.0010553559311956718,350.7998474121094,0.1875,0.957834005355835,0.1,-0.023247653245925905,283.1114501953125,96.0,-479.82562
169,264,10816,40,-15.125619888305664,0.021727273,840,0.0008498430252075195,0.0010553559311956718,555.97646484375,0.340625,0.9586935043334961,0.1,-0.02901703491806984,456.9770812988281,96.0,-479.82562
170,265,10880,40,-15.135958099365235,0.003993865,845,0.9110616073012352,0.0010553559311956718,249.9425018310547,0.075,0.9594959020614624,0.1,-0.010919042956084013,188.11782836914062,96.0,-479.82562
171,267,10944,40,-15.142741584777832,0.006791574,850,-0.011965274810791016,0.0010553559311956718,337.558837890625,0.125,0.9597593545913696,0.1,-0.023681190237402915,275.6048583984375,96.0,-479.82562
172,268,11008,40,-15.143332481384277,0.009527412,855,0.00011777877807617188,0.0010553559311956718,238.74722900390626,0.1875,0.9595422744750977,0.1,-0.02124052867293358,193.45848083496094,96.0,-479.82562
173,270,11072,40,-15.140005111694336,0.0057519823,860,-0.0003401041030883789,0.0010553559311956718,334.1467651367187,0.140625,0.9591266512870789,0.1,-0.0182291055098176,270.4893493652344,96.0,-479.82562
174,271,11136,40,-15.134196281433105,0.006071862,865,-0.0029125213623046875,0.0010553559311956718,410.0733703613281,0.128125,0.958501398563385,0.1,-0.02180688874796033,332.0022888183594,96.0,-479.82562
175,273,11200,40,-15.126679039001464,0.01831929,870,-0.0011545419692993164,0.0010553559311956718,279.08392333984375,0.25625,0.9578241109848022,0.1,-0.027777126431465148,225.2813720703125,96.0,-479.82562
176,274,11264,40,-15.11936264038086,0.010015116,875,0.00025963783264160156,0.0010553559311956718,340.8346740722656,0.2,0.9572965502738953,0.1,-0.02108701169490814,275.10546875,96.0,-479.82562
177,276,11328,40,-15.115531921386719,0.006696089,880,-1.7881393432617188e-05,0.0010553559311956718,323.8661743164063,0.1375,0.957328200340271,0.1,-0.022349085286259653,261.3388977050781,96.0,-479.82562
178,278,11392,40,-15.116576957702637,0.01286048,885,-0.0033284425735473633,0.0010553559311956718,251.12088928222656,0.21875,0.9572566747665405,0.1,-0.023775795102119447,202.08970642089844,96.0,-479.82562
179,279,11456,40,-15.11489486694336,0.0132213235,890,0.002465188503265381,0.0010553559311956718,316.5320251464844,0.2,0.9570421576499939,0.1,-0.024887966364622115,255.3558807373047,96.0,-479.82562
180,281,11520,40,-15.113028144836425,0.0057781823,895,0.005481600761413574,0.0010553559311956718,418.56406860351564,0.128125,0.95701003074646,0.1,-0.016700689867138862,338.20294189453125,96.0,-468.99814
181,282,11584,40,-15.113417625427246,0.013283789,900,-0.00020575523376464844,0.0010553559311956718,626.618212890625,0.246875,0.9570302367210388,0.1,-0.02464830670505762,515.3469848632812,96.0,-468.99814
182,284,11648,41,-15.113601303100586,0.002153593,905,0.9221493750810623,0.0010553559311956718,273.24338684082034,0.034375,0.9569700360298157,0.1,0.00035488121211528777,203.74285888671875,96.0,-468.99814
183,285,11712,41,-15.112618255615235,0.011824027,910,-0.00790095329284668,0.0010553559311956718,351.7898010253906,0.20625,0.9568577408790588,0.1,-0.023201482743024825,285.98199462890625,96.0,-468.99814
184,287,11776,41,-15.112519264221191,0.012048117,915,-0.007077813148498535,0.0010553559311956718,218.78667602539062,0.21875,0.9570558071136475,0.1,-0.03153226152062416,177.00537109375,96.0,-468.99814
185,288,11840,41,-15.115610313415527,0.012519651,920,0.0008435845375061035,0.0010553559311956718,362.89186401367186,0.1875,0.9572921991348267,0.1,-0.026935879327356815,293.81597900390625,96.0,-468.99814
186,290,11904,41,-15.117305564880372,0.006358481,925,-0.00015151500701904297,0.0010553559311956718,345.5126525878906,0.121875,0.957315981388092,0.1,-0.02348623685538769,279.43756103515625,96.0,-468.99814
187,291,11968,41,-15.117512893676757,0.0059215315,930,0.0025122761726379395,0.0010553559311956718,273.47125854492185,0.140625,0.9572790265083313,0.1,-0.021406467631459238,220.62254333496094,96.0,-468.99814
188,293,12032,41,-15.115909576416016,0.008939065,935,0.0044103264808654785,0.0010553559311956718,296.0824340820312,0.175,0.9569021463394165,0.1,-0.02716378401964903,238.8365478515625,96.0,-468.99814
189,294,12096,41,-15.111305046081544,0.007898153,940,0.0071752071380615234,0.0010553559311956718,341.941064453125,0.171875,0.956667959690094,0.1,-0.023023491632193326,276.24249267578125,96.0,-468.99814
190,296,12160,41,-15.10908317565918,0.008226108,945,0.005752146244049072,0.0010553559311956718,255.77138671875,0.171875,0.9564152359962463,0.1,-0.0234544537961483,205.8869171142578,96.0,-468.99814
191,297,12224,41,-15.105466079711913,0.010547105,950,-0.0036226511001586914,0.0010553559311956718,325.52705078125,0.125,0.9561545848846436,0.1,-0.020661469921469687,262.793701171875,96.0,-468.99814
192,299,12288,41,-15.10273380279541,0.011314024,955,0.0009470582008361816,0.0010553559311956718,364.8062377929688,0.25625,0.9559364318847656,0.1,-0.02603900507092476,294.39129638671875,96.0,-459.02444
193,300,12352,41,-15.099490356445312,0.012053736,960,0.001118004322052002,0.0010553559311956718,777.46171875,0.171875,0.9556272625923157,0.1,-0.02691199313849211,639.15576171875,96.0,-459.02444
194,302,12416,41,-15.096980476379395,0.0044958545,965,0.937123030424118,0.0010553559311956718,178.04207763671874,0.0875,0.9555599093437195,0.1,-0.009082088805735111,124.43952941894531,96.0,-459.02444
195,303,12480,41,-15.096976852416992,0.009597989,970,0.0037604570388793945,0.0010553559311956718,342.83925170898436,0.190625,0.9555694460868835,0.1,-0.022828615829348566,279.595947265625,96.0,-459.02444
196,305,12544,41,-15.096526718139648,0.02085462,975,-0.006925106048583984,0.0010553559311956718,194.46514282226562,0.3,0.9554813504219055,0.1,-0.029903531074523926,156.7010498046875,96.0,-459.02444
197,307,12608,41,-15.09664535522461,0.021265358,980,0.0007652044296264648,0.0010553559311956718,265.1470153808594,0.246875,0.9557937979698181,0.1,-0.028711881954222918,214.59629821777344,96.0,-459.02444
198,308,12672,41,-15.100683784484863,0.0062454017,985,-0.0025954246520996094,0.0010553559311956718,419.1476684570313,0.121875,0.9560708999633789,0.1,-0.01845315657556057,339.4849548339844,96.0,-459.02444
199,310,12736,41,-15.10249195098877,0.007990958,990,-0.0018410682678222656,0.0010553559311956718,185.5981475830078,0.16875,0.9561767578125,0.1,-0.028811808675527573,149.37525939941406,96.0,-459.02444
200,311,12800,41,-15.104599761962891,0.015549515,995,-0.004553437232971191,0.0010553559311956718,228.5944396972656,0.234375,0.956529438495636,0.1,-0.030455631762742998,183.90914916992188,96.0,-459.02444
201,313,12864,41,-15.107726669311523,0.0100027835,1000,-0.020447254180908203,0.0010553559311956718,302.1746826171875,0.178125,0.956760048866272,0.1,-0.025555396638810634,243.49588012695312,96.0,-459.02444
202,314,12928,41,-15.109589767456054,0.014370503,1005,0.002707839012145996,0.0010553559311956718,186.24275817871094,0.228125,0.9568981528282166,0.1,-0.02494841441512108,149.6150665283203,96.0,-459.02444
203,316,12992,41,-15.110662841796875,0.019071503,1010,-0.005014538764953613,0.0010553559311956718,198.028173828125,0.284375,0.9570486545562744,0.1,-0.02567981369793415,159.18045043945312,96.0,-459.02444
204,317,13056,41,-15.1117769241333,0.014606192,1015,0.0037031173706054688,0.0010553559311956718,388.26604614257815,0.221875,0.9571163058280945,0.1,-0.020790274441242217,312.98974609375,96.0,-446.81427
205,319,13120,41,-15.111498069763183,0.011222697,1020,-0.0015305280685424805,0.0010553559311956718,870.4165771484375,0.203125,0.956983208656311,0.1,-0.0182482048869133,715.598876953125,96.0,-446.81427
206,320,13184,41,-15.110007858276367,0.003767903,1025,0.9507270865142345,0.0010553559311956718,162.40152587890626,0.06875,0.9569854140281677,0.1,-0.00894780047237873,99.79339599609375,96.0,-446.81427
207,322,13248,41,-15.109764099121094,0.010496578,1030,-0.0014609098434448242,0.0010553559311956718,360.04523315429685,0.1875,0.9567397832870483,0.1,-0.020935440063476564,293.1308288574219,96.0,-446.81427
208,323,13312,41,-15.10625762939453,0.016620496,1035,-0.0023009777069091797,0.0010553559311956718,154.9957061767578,0.33125,0.9565277099609375,0.1,-0.026072738319635393,125.13679504394531,96.0,-446.81427
209,325,13376,41,-15.105303764343262,0.014860375,1040,0.0009837150573730469,0.0010553559311956718,224.39039916992186,0.234375,0.9563957452774048,0.1,-0.023679670877754688,181.1613006591797,96.0,-446.81427
210,326,13440,41,-15.104732131958007,0.02130426,1045,0.00023669004440307617,0.0010553559311956718,306.60692138671874,0.240625,0.9565000534057617,0.1,-0.03032010644674301,247.84922790527344,96.0,-446.81427
211,328,13504,41,-15.106028747558593,0.031422574,1050,0.0031141042709350586,0.0010553559311956718,131.21755981445312,0.346875,0.9564971923828125,0.1,-0.03163338415324688,105.2767105102539,96.0,-446.81427
212,329,13568,41,-15.106530380249023,0.015229778,1055,0.0017812252044677734,0.0010553559311956718,153.50887756347657,0.284375,0.956686794757843,0.1,-0.029556254297494887,123.14147186279297,96.0,-446.81427
213,331,13632,41,-15.109894561767579,0.016809698,1060,0.0005612969398498535,0.0010553559311956718,257.0277984619141,0.28125,0.9569522738456726,0.1,-0.02325887456536293,207.1276397705078,96.0,-446.81427
214,333,13696,41,-15.113152122497558,0.022407558,1065,0.000629723072052002,0.0010553559311956718,177.99187622070312,0.30625,0.9572082757949829,0.1,-0.0314778421074152,142.96434020996094,96.0,-446.81427
215,334,13760,41,-15.117295265197754,0.024048079,1070,0.00030410289764404297,0.0010553559311956718,344.09242553710936,0.325,0.9576489925384521,0.1,-0.025785818323493005,277.9092102050781,96.0,-446.81427
216,336,13824,41,-15.123307037353516,0.007841924,1075,0.00023370981216430664,0.0010553559311956718,413.79450073242185,0.153125,0.9582814574241638,0.1,-0.018971986323595046,334.7176513671875,96.0,-438.49652
217,337,13888,41,-15.129916000366212,0.011672804,1080,0.00017702579498291016,0.0010553559311956718,945.8830932617187,0.159375,0.9586115479469299,0.1,-0.023883712105453016,777.6554565429688,96.0,-438.49652
218,339,13952,41,-15.131683540344238,0.004337363,1085,0.8960811719298363,0.0010553559311956718,371.837890625,0.1125,0.958656370639801,0.1,-0.00808214657008648,256.4661560058594,96.0,-438.49652
219,340,14016,41,-15.132084465026855,0.011146968,1090,0.00032645463943481445,0.0010553559311956718,350.1241516113281,0.171875,0.9587165713310242,0.1,-0.0265129279345274,285.5682067871094,96.0,-438.49652
220,342,14080,41,-15.132562828063964,0.017395247,1095,0.006553530693054199,0.0010553559311956718,199.067431640625,0.253125,0.9587629437446594,0.1,-0.02813428044319153,161.1118621826172,96.0,-438.49652
221,343,14144,41,-15.133312797546386,0.014265894,1100,0.002379000186920166,0.0010553559311956718,238.72848510742188,0.234375,0.9587442278862,0.1,-0.03066875971853733,192.99618530273438,96.0,-438.49652
222,345,14208,41,-15.13231964111328,0.010053519,1105,0.0009770989418029785,0.0010553559311956718,312.98826904296874,0.215625,0.9586107730865479,0.1,-0.018607980012893675,253.04437255859375,96.0,-438.49652
223,346,14272,41,-15.130603981018066,0.016409628,1110,0.009745955467224121,0.0010553559311956718,217.33928833007812,0.2,0.9585201144218445,0.1,-0.025967006757855415,175.19232177734375,96.0,-438.49652
224,348,14336,41,-15.130575561523438,0.018490653,1115,-0.0014083385467529297,0.0010553559311956718,201.3988800048828,0.325,0.9586307406425476,0.1,-0.03218666017055512,161.99996948242188,96.0,-438.49652
225,350,14400,41,-15.132270240783692,0.010799464,1120,0.005305051803588867,0.0010553559311956718,197.27798461914062,0.18125,0.9589143991470337,0.1,-0.021901822835206985,158.57962036132812,96.0,-438.49652
226,351,14464,41,-15.136888694763183,0.015159982,1125,0.011578500270843506,0.0010553559311956718,146.71217041015626,0.296875,0.9595128893852234,0.1,-0.0268251396715641,117.47637939453125,96.0,-438.49652
